plot.id,block.id.harvest,site.id,block.id,site.name,region,landuse,block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,rain.sum,target.sp.,pasture.disc.harvest,height.harvest,spo_pyr,mic_kun,sol_inc,the_tri,chr_ori,chl_pyc,het_con,spo_fes,dic_cin,dig_sp,dig_mac,bot_ins,ind_vol,ble_sp,cyp_sp,spo_ioc,pan_col,ind_sp,pen_mez,tri_ter,tra_bet,gut_cor,bra_sp,eup_ind,cyn_dac,sid_ova,jus_mat,ind_hoc,dac_aeg,era_rac,era_ten,oxy_sin,leu_sp,bid_sp,dys_rad,sph_sp,com_ben,spo_afr,bra_sem,dys_sp,chl_gay,kyl_sp,cro_spi,bra_bri,tra_ber,arc_sp,ari_ken,dic_rad,spo_sp,gut_pet,era_sp,pan_max,spo_fim,cyn_ple,aca_rob,lon_sp,kyl_ner,eup_hir,dic_mon,kyl_alb,rue_pat,old_sp,spo_sta,ipo_sp,mon_sp,het_ste,sen_aby,cyn_sp,hel_ste,son_sp,gut_sp,dac_gig,mar_sp,cra_pla,tep_pum,hyp_dis,bot_scr,oci_sua,eup_ina,ach_asp,her_sp,dig_vel ,cya_sp,com_tru,bid_sch,mar_amo,sed_ort,target.sp.cover.harvest,sum.sp.harvest,total.veg.cover.harvest
SE_1_OP_H6,SE_1_H6,SE,SE_1,Seronera,SE,W,1,OP,H6,1023,-2.437747,34.855162,12/15/2017,03.12.2018,87,327.09,Dig.mac,4,18.75,,,,10.00,,,,,,,,,5.00,,,,15.00,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,10,50,50
SE_2_EX_H6,SE_2_H6,SE,SE_2,Seronera,SE,W,2,EX,H6,1025,-2.437766,34.855394,12/15/2017,03.12.2018,87,327.09,Dig.mac,6,30.5,,,,,,,,,,,,,3.00,,,,15.00,,,,,,,,,,20.00,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,20,70,70
SE_2_EX2_H6,SE_2_H6,SE,SE_2,Seronera,SE,W,2,EX2,H6,1025,-2.437766,34.855394,12/15/2017,03.12.2018,87,327.09,Dig.mac,11,45.5,,,,,,,,,,,,15.00,,,,,15.00,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,35,90,90
SE_2_OP_H6,SE_2_H6,SE,SE_2,Seronera,SE,W,2,OP,H6,1025,-2.437766,34.855394,12/15/2017,03.12.2018,87,327.09,Dig.mac,6,24.75,,,5.00,,,,,,,,,,,,,,10.00,,,,,,,,,,5.00,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,15,55,55
SE_3_EX_H6,SE_3_H6,SE,SE_3,Seronera,SE,W,3,EX,H6,1027,-2.437991,34.855418,12/15/2017,03.12.2018,87,327.09,Dig.mac,9,27.5,,,,20.00,,,,,,,,,,15.00,,,15.00,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,5.00,5.00,,,,,,,,,,,,,,15,100,90
SE_3_EX2_H6,SE_3_H6,SE,SE_3,Seronera,SE,W,3,EX2,H6,1027,-2.437991,34.855418,12/15/2017,03.12.2018,87,327.09,Dig.mac,4,18.5,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,15,50,50
SE_3_OP_H6,SE_3_H6,SE,SE_3,Seronera,SE,W,3,OP,H6,1027,-2.437991,34.855418,12/15/2017,03.12.2018,87,327.09,Dig.mac,3.5,9.5,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,5.00,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,20,45,45
SE_4_EX_H6,SE_4_H6,SE,SE_4,Seronera,SE,W,4,EX,H6,1026,-2.438079,34.854989,12/15/2017,03.12.2018,87,327.09,Dig.mac,3.5,27.5,,,,,20.00,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,25,70,70
SE_4_EX2_H6,SE_4_H6,SE,SE_4,Seronera,SE,W,4,EX2,H6,1026,-2.438079,34.854989,12/15/2017,03.12.2018,87,327.09,Dig.mac,8,46,,,,,,,,,,,,,,,,10.00,25.00,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,35.00,,,,,,,,,,,,,,,,8,98,98
SE_4_OP_H6,SE_4_H6,SE,SE_4,Seronera,SE,W,4,OP,H6,1026,-2.438079,34.854989,12/15/2017,03.12.2018,87,327.09,Dig.mac,10.5,18.25,,,,,,,,,,,,,,,,,30.00,,,,,,,,,5.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,80,80
WET_W_1_EX_H7,WET_W_1_H7,WET_W,WET_W_1,Handajega,WET,W,1,EX,H7,954,-2.272484,34.023326,03.10.2018,5/22/2018,73,523.94,The.tri,14.5,101.2,,5.00,,,,,5.00,,,,,,,,,5.00,35.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,35,100,100
WET_W_1_OP_H7 ,WET_W_1_H7,WET_W,WET_W_1,Handajega,WET,W,1,OP,H7,954,-2.272484,34.023326,03.10.2018,5/22/2018,73,523.94,The.tri,7,81,,,,,,,,,,,,,10.00,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,40,90,90
WET_W_2_EX_H7,WET_W_2_H7,WET_W,WET_W_2,Handajega,WET,W,2,EX,H7,953,-2.2783,34.024459,03.10.2018,5/22/2018,73,523.94,The.tri,14,93.8,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,40,97,97
WET_W_2_OP_H7,WET_W_2_H7,WET_W,WET_W_2,Handajega,WET,W,2,OP,H7,953,-2.2783,34.024459,03.10.2018,5/22/2018,73,523.94,The.tri,11,76,,,,,,,20.00,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,,,20.00,,,,,,,3.00,,,,,,,,,,,,,,,,,,20,93,93
WET_W_3_EX_H7,WET_W_3_H7,WET_W,WET_W_3,Handajega,WET,W,3,EX,H7,951,-2.277999,34.027678,03.10.2018,5/22/2018,73,523.94,The.tri,13,63.4,,,,,,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90
WET_W_3_OP_H7,WET_W_3_H7,WET_W,WET_W_3,Handajega,WET,W,3,OP,H7,951,-2.277999,34.027678,03.10.2018,5/22/2018,73,523.94,The.tri,14,81.2,,,5.00,,,,60.00,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,5,85,85
WET_W_4_EX_H7,WET_W_4_H7,WET_W,WET_W_4,Handajega,WET,W,4,EX,H7,950,-2.278837,34.031884,03.10.2018,5/22/2018,73,523.94,The.tri,16,80,10.00,,,,,,,,,,,,,,,,65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,90
WET_W_4_OP_H7,WET_W_4_H7,WET_W,WET_W_4,Handajega,WET,W,4,OP,H7,950,-2.278837,34.031884,03.10.2018,5/22/2018,73,523.94,The.tri,15,110.6,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,55,90,90
WET_P_1_EX_H7,WET_P_1_H7,WET_P,WET_P_1,Mwantimba,WET,P,1,EX,H7,957,-2.350052,34.049976,03.09.2018,5/21/2018,73,505.46,Chr.ori,4.5,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,92,97,97
WET_P_1_OP_H7,WET_P_1_H7,WET_P,WET_P_1,Mwantimba,WET,P,1,OP,H7,957,-2.350052,34.049976,03.09.2018,5/21/2018,73,505.46,Chr.ori,4.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,90,95,95
WET_P_2_EX_H7,WET_P_2_H7,WET_P,WET_P_2,Mwantimba,WET,P,2,EX,H7,959,-2.348488,34.05011,03.09.2018,5/21/2018,73,505.46,Chr.ori,5,66.6,,,,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,76,96,96
WET_P_2_OP_H7,WET_P_2_H7,WET_P,WET_P_2,Mwantimba,WET,P,2,OP,H7,959,-2.348488,34.05011,03.09.2018,5/21/2018,73,505.46,Chr.ori,5,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,80,95,95
WET_P_3_EX_H7,WET_P_3_H7,WET_P,WET_P_3,Mwantimba,WET,P,3,EX,H7,1022,-2.367293,34.062509,03.09.2018,5/21/2018,73,505.46,Chr.ori,9,60.6,,,,,,70.00,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,98,98
WET_P_3_OP_H7,WET_P_3_H7,WET_P,WET_P_3,Mwantimba,WET,P,3,OP,H7,1022,-2.367293,34.062509,03.09.2018,5/21/2018,73,505.46,Chr.ori,4.5,40,,,,,,75.00,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85
WET_P_4_EX_H7,WET_P_4_H7,WET_P,WET_P_4,Mwantimba,WET,P,4,EX,H7,1020,-2.36857,34.062586,03.09.2018,5/21/2018,73,505.46,Chr.ori,11,61.4,,,,,,95.00,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,98
WET_P_4_OP_H7,WET_P_4_H7,WET_P,WET_P_4,Mwantimba,WET,P,4,OP,H7,1020,-2.36857,34.062586,03.09.2018,5/21/2018,73,505.46,Chr.ori,5.5,44.4,,,5.00,40.00,,35.00,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,0,95,95
DRY_W_1_EX_H7,DRY_W_1_H7,DRY_W,DRY_W_1,Maswa,DRY,W,1,EX,H7,995,-3.299332,34.848458,03.07.2018,5/25/2018,79,338.35,Cyn.dac,4,55,,,,,,15.00,,,,,,,,,,,,,,,,15.00,,,,,,,2.00,3.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,,,2.00,,,,,,,,,25,69,69
DRY_W_1_EX2_H7,DRY_W_1_H7,DRY_W,DRY_W_1,Maswa,DRY,W,1,EX2,H7,995,-3.299332,34.848458,03.07.2018,5/25/2018,79,338.35,Cyn.dac,13.5,57.6,,,5.00,,,3.00,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.00,,,,,,,,,,,,10,70,70
DRY_W_1_OP_H7,DRY_W_1_H7,DRY_W,DRY_W_1,Maswa,DRY,W,1,OP,H7,995,-3.299332,34.848458,03.07.2018,5/25/2018,79,338.35,Cyn.dac,9,43.4,,,,,,2.00,,,,,,,,,,,,,,,,5.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00,,,5.00,,,,,,,,,7,57,57
DRY_W_2_EX_H7,DRY_W_2_H7,DRY_W,DRY_W_2,Maswa,DRY,W,2,EX,H7,980,-3.303268,34.847796,03.07.2018,5/25/2018,79,338.35,Cyn.dac,10.5,44.4,,,5.00,,,15.00,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,25,75,75
DRY_W_2_EX2_H7,DRY_W_2_H7,DRY_W,DRY_W_2,Maswa,DRY,W,2,EX2,H7,980,-3.303268,34.847796,03.07.2018,5/25/2018,79,338.35,Cyn.dac,4,31.6,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,1.00,,,,,,,,,45,74,79
DRY_W_2_OP_H7,DRY_W_2_H7,DRY_W,DRY_W_2,Maswa,DRY,W,2,OP,H7,980,-3.303268,34.847796,03.07.2018,5/25/2018,79,338.35,Cyn.dac,3,16.7,,,,,,5.00,,,,,2.00,,,,,,,2.00,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,45,77,77
DRY_W_3_EX_H7,DRY_W_3_H7,DRY_W,DRY_W_3,Maswa,DRY,W,3,EX,H7,998,-3.295645,34.852435,03.07.2018,5/25/2018,79,338.35,Cyn.dac,2,7.6,,,1.00,,,10.00,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,3.00,,,,,,,5.00,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,5,34,28
DRY_W_3_EX2_H7,DRY_W_3_H7,DRY_W,DRY_W_3,Maswa,DRY,W,3,EX2,H7,998,-3.295645,34.852435,03.07.2018,5/25/2018,79,338.35,Cyn.dac,4.5,54.6,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,20.00,,,,,,,,,5.00,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,10,55,55
DRY_W_3_OP_H7,DRY_W_3_H7,DRY_W,DRY_W_3,Maswa,DRY,W,3,OP,H7,998,-3.295645,34.852435,03.07.2018,5/25/2018,79,338.35,Cyn.dac,6,33.4,,,,,,2.00,,,,,,,,,,,,,,5.00,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,35
DRY_W_4_EX_H7,DRY_W_4_H7,DRY_W,DRY_W_4,Maswa,DRY,W,4,EX,H7,1000,-3.296013,34.854327,03.07.2018,5/25/2018,79,335.52,Cyn.dac,2,32,,,,,,5.00,,,,,,,,,,,,,,,,2.00,,,,,,,,20.00,3.00,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,1.00,,,,,,,,,,,3.00,,,,2.00,,,,,,,,,20,66,66
DRY_W_4_EX2_H7,DRY_W_4_H7,DRY_W,DRY_W_4,Maswa,DRY,W,4,EX2,H7,1000,-3.296013,34.854327,03.07.2018,5/25/2018,79,335.52,Cyn.dac,3,55.2,,,,,,,,,,,,,2.00,,,,,,,,,10.00,,,,,,,,20.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,10.00,,,,,,,15,67,67
DRY_W_4_OP_H7,DRY_W_4_H7,DRY_W,DRY_W_4,Maswa,DRY,W,4,OP,H7,1000,-3.296013,34.854327,03.07.2018,5/25/2018,79,335.52,Cyn.dac,2,22,,,,,,5.00,,,,,,,,,,,,,,,,15.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3.00,,,,,,,,,10,41,41
DRY_P_1_EX_H7,DRY_P_1_H7,DRY_P,DRY_P_1,Makao,DRY,P,1,EX,H7,1009,-3.303212,34.847736,03.08.2018,5/24/2018,77,281.93,Chl.pyc,2,54.2,,,,,,,,,,,,,,,,15.00,,,3.00,,,,,,,,2.00,,2.00,2.00,,,2.00,5.00,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,3.00,1.00,,,,,70,110,90
DRY_P_1_OP_H7,DRY_P_1_H7,DRY_P,DRY_P_1,Makao,DRY,P,1,OP,H7,1009,-3.303212,34.847736,03.08.2018,5/24/2018,77,281.93,Chl.pyc,3,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,10.00,2.00,,1.00,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,30,50,50
DRY_P_2_EX_H7,DRY_P_2_H7,DRY_P,DRY_P_2,Makao,DRY,P,2,EX,H7,1006,-3.408426,34.850244,03.08.2018,5/24/2018,77,281.93,Chl.pyc,4.5,24.4,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,1.00,,2.00,,,,,,,,,,,,,,,,,,5.00,5.00,,,,,,,,,,,,,5.00,,,5.00,,,,,,,,,,,,,,,,,2.00,,,,60,90,90
DRY_P_2_OP_H7,DRY_P_2_H7,DRY_P,DRY_P_2,Makao,DRY,P,2,OP,H7,1006,-3.408426,34.850244,03.08.2018,5/24/2018,77,281.93,Chl.pyc,1.5,10.6,,,,,,,,,,,,,,,,2.00,,,,,,,,,5.00,,,,3.00,,,2.00,,,,,,,,,,,,,5.00,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,62,55
DRY_P_3_EX_H7,DRY_P_3_H7,DRY_P,DRY_P_3,Makao,DRY,P,3,EX,H7,1001,-3.406316,34.850407,03.08.2018,5/24/2018,77,281.93,Chl.pyc,5.5,58.4,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,2.00,,5.00,3.00,,,3.00,5.00,,,,,,,,,,,,,15.00,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,101,90
DRY_P_3_OP_H7,DRY_P_3_H7,DRY_P,DRY_P_3,Makao,DRY,P,3,OP,H7,1001,-3.406316,34.850407,03.08.2018,5/24/2018,77,281.93,Chl.pyc,9.5,55.6,,,,,,,,,,,,,3.00,,,,,,,,,5.00,,,,,,,,,,,2.00,,,,,,,,,,,,,,3.00,,,,35.00,,,,,,,,,,,,,,,,3.00,,,,,5.00,,,,,,,,,,,,,5.00,,,45,106,98
DRY_P_4_EX_H7,DRY_P_4_H7,DRY_P,DRY_P_4,Makao,DRY,P,4,EX,H7,1003,-3.406853,34.8516,03.08.2018,5/24/2018,77,281.93,Chl.pyc,7,57.6,,,,,,,,,,,,,5.00,,,,,,,,,5.00,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,95,98
DRY_P_4_OP_H7,DRY_P_4_H7,DRY_P,DRY_P_4,Makao,DRY,P,4,OP,H7,1003,-3.406853,34.8516,03.08.2018,5/24/2018,77,281.93,Chl.pyc,3.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,85,85
SE_1_EX_H7,SE_1_H7,SE,SE_1,Seronera,SE,W,1,EX,H7,1023,-2.437747,34.855162,03.12.2018,5/19/2018,68,383,Dig.mac,11,49,,,,15.00,,,,,,,,,5.00,,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,0,60,68
SE_1_EX2_H7,SE_1_H7,SE,SE_1,Seronera,SE,W,1,EX2,H7,1023,-2.437747,34.855162,03.12.2018,5/19/2018,68,383,Dig.mac,8,33.4,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,47,50
SE_1_OP_H7,SE_1_H7,SE,SE_1,Seronera,SE,W,1,OP,H7,1023,-2.437747,34.855162,03.12.2018,5/19/2018,68,383,Dig.mac,13,63.8,,5.00,5.00,,,,,,,,,5.00,,,,10.00,35.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,75,88
SE_2_EX_H7,SE_2_H7,SE,SE_2,Seronera,SE,W,2,EX,H7,1025,-2.437766,34.855394,03.12.2018,5/19/2018,68,383,Dig.mac,6.5,55,,10.00,,5.00,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75,78
SE_2_EX2_H7,SE_2_H7,SE,SE_2,Seronera,SE,W,2,EX2,H7,1025,-2.437766,34.855394,03.12.2018,5/19/2018,68,383,Dig.mac,9,55.6,,,,20.00,,,,,,,,10.00,8.00,,,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,85
SE_2_OP_H7,SE_2_H7,SE,SE_2,Seronera,SE,W,2,OP,H7,1025,-2.437766,34.855394,03.12.2018,5/19/2018,68,383,Dig.mac,6.5,66.6,,,,10.00,10.00,,,,,,,25.00,,,,20.00,,,,,,,,,,,10.00,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,90,95
SE_3_EX_H7,SE_3_H7,SE,SE_3,Seronera,SE,W,3,EX,H7,1027,-2.437991,34.855418,03.12.2018,5/19/2018,68,383,Dig.mac,5,30.8,,15.00,,5.00,,,,,,,,,,,,20.00,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,70,72
SE_3_EX2_H7,SE_3_H7,SE,SE_3,Seronera,SE,W,3,EX2,H7,1027,-2.437991,34.855418,03.12.2018,5/19/2018,68,383,Dig.mac,9,53.4,,,,32.00,5.00,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,20,67,70
SE_3_OP_H7,SE_3_H7,SE,SE_3,Seronera,SE,W,3,OP,H7,1027,-2.437991,34.855418,03.12.2018,5/19/2018,68,383,Dig.mac,4.5,20,,,,,5.00,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,20,50,52
SE_4_EX_H7,SE_4_H7,SE,SE_4,Seronera,SE,W,4,EX,H7,1026,-2.438079,34.854989,03.12.2018,5/19/2018,68,383,Dig.mac,8.5,41.4,,,,,,,,,,,,,5.00,,,5.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,30,68,70
SE_4_EX2_H7,SE_4_H7,SE,SE_4,Seronera,SE,W,4,EX2,H7,1026,-2.438079,34.854989,03.12.2018,5/19/2018,68,383,Dig.mac,8.5,34,,,,,5.00,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,5.00,30,65,70
SE_4_OP_H7,SE_4_H7,SE,SE_4,Seronera,SE,W,4,OP,H7,1026,-2.438079,34.854989,03.12.2018,5/19/2018,68,383,Dig.mac,10,49.2,,,,5.00,,,,,,,,,,,,,45.00,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55